Waktu,Ticker,Harga,Perubahan,Persen%,Status
2026-04-24 14:05:50,SSIA,1765,-30,-1.67,TURUN
2026-04-24 14:05:50,EKAD,181,-3,-1.63,TURUN
2026-04-24 14:05:50,PALM,362,-6,-1.63,TURUN
2026-04-24 14:05:50,ABMM,3040,-50,-1.62,TURUN
2026-04-24 14:05:50,KIJA,186,-3,-1.59,TURUN
2026-04-24 14:05:50,MBTO,124,-2,-1.59,TURUN
2026-04-24 14:05:50,MEGA,2610,-40,-1.51,TURUN
2026-04-24 14:05:50,MIKA,2030,-30,-1.46,TURUN
2026-04-24 14:05:50,LION,412,-6,-1.44,TURUN
2026-04-24 14:05:50,CSAP,290,-4,-1.36,TURUN
2026-04-24 14:05:50,PNIN,785,-10,-1.26,TURUN
2026-04-24 14:05:50,DSNG,1730,-20,-1.14,TURUN
2026-04-24 14:05:50,KOIN,89,-1,-1.11,TURUN
2026-04-24 14:05:50,CARS,92,-1,-1.08,TURUN
2026-04-24 14:05:50,PGAS,1920,-20,-1.03,TURUN
2026-04-24 14:05:50,PTBA,2930,-30,-1.01,TURUN
2026-04-24 14:05:50,PBID,505,-5,-0.98,TURUN
2026-04-24 14:05:50,WINS,505,-5,-0.98,TURUN
2026-04-24 14:05:50,PJAA,510,-5,-0.97,TURUN
2026-04-24 14:05:50,CAMP,208,-2,-0.95,TURUN
2026-04-24 14:05:50,MTEL,525,-5,-0.94,TURUN
2026-04-24 14:05:50,BUDI,212,-2,-0.93,TURUN
2026-04-24 14:05:50,UNSP,424,-4,-0.93,TURUN
2026-04-24 14:05:50,JRPT,1090,-10,-0.91,TURUN
2026-04-24 14:05:50,KDSI,440,-4,-0.9,TURUN
2026-04-24 14:05:50,KEJU,555,-5,-0.89,TURUN
2026-04-24 14:05:50,SCCO,2310,-20,-0.86,TURUN
2026-04-24 14:05:50,KPIG,116,-1,-0.85,TURUN
2026-04-24 14:05:50,TPMA,585,-5,-0.85,TURUN
2026-04-24 14:05:50,TRST,474,-4,-0.84,TURUN
2026-04-24 14:05:50,ADRO,2490,-20,-0.8,TURUN
2026-04-24 14:05:50,MERK,3710,-30,-0.8,TURUN
2026-04-24 14:05:50,SIDO,496,-4,-0.8,TURUN
